Fuel Type Code,Station Name,Street Address,City,State,Latitude,Longitude,Open Date
ELEC,The Shops at North Bridge,520 N Michigan Ave,Chicago,IL,41.891419,-87.625464,2017-05-18
ELEC,Jewel Osco Clark and Bryn Mawr,5516 N Clark St,Chicago,IL,41.982502,-87.668736,2019-05-31
ELEC,Medical Campus Parking B,5656 S Maryland Ave,Chicago,IL,41.7922971,-87.605991,2016-11-28
ELEC,Whole Foods Market Chicago Edgewater,6009 N Broadway,Chicago,IL,41.99155,-87.659616,2018-03-31
ELEC,Water Tower Place,835 N Michigan Ave,Chicago,IL,41.898319,-87.622948,2015-01-16
ELEC,Chicago Ridge Mall,444 Chicago Ridge Mall,Chicago Ridge,IL,41.716534,-87.783411,2017-02-27
ELEC,Baker Hill,836 Roosevelt Rd,Glen Ellyn,IL,41.860438,-88.049038,2018-05-31
ELEC,Whole Foods Market Kildeer,20281 N Rand Rd,Kildeer,IL,42.159195,-88.044633,2017-11-09
ELEC,AMC DINE-IN Yorktown 18,203 Yorktown Shopping Center,Lombard,IL,41.84006,-88.002303,2019-04-22
ELEC,Yorktown Center - Von Maur,203 Yorktown Shopping Center,Lombard,IL,41.839317,-88.005176,2016-12-09
ELEC,Fox Run Square,1212 S Naper Blvd,Naperville,IL,41.750284,-88.113358,2019-04-16
ELEC,Naperville Crossing,2832 IL-59,Naperville,IL,41.712897,-88.208091,2019-04-03
ELEC,Village Square of Northbrook,127 Skokie Blvd,Northbrook,IL,42.150547,-87.79916,2019-04-30
ELEC,Northbrook Court - AMC,2171 Northbrook Ct,Northbrook,IL,42.149332,-87.816158,2015-08-31
ELEC,Oakbrook Center - Nordstrom,100 Oakbrook Center,Oak Brook,IL,41.851764,-87.950964,2015-07-31
ELEC,Shorewood Crossing,994 Brook Forest Ave,Shorewood,IL,41.537545,-88.197617,2018-06-18
ELEC,Westfield Old Orchard,4905 Old Orchard Center,Skokie,IL,42.059174,-87.750685,2019-07-31
ELEC,Village Crossing,5425 Touhy Ave,Skokie,IL,42.010901,-87.76377,2017-02-27
ELEC,The Arboretum of South Barrington,100 W Higgins Rd,South Barrington,IL,42.074841,-88.184351,2017-05-05
ELEC,Hawthorn Mall - SE Entrance,122 Hawthorn Center,Vernon Hills,IL,42.242202,-87.948442,2017-08-04
ELEC,Spring Hill Mall - Barnes & Noble,1072 Spring Hill Mall,West Dundee,IL,42.103073,-88.293383,2015-07-31
ELEC,Whole Foods Market Hinsdale Lake Commons,6300 Kingery Highway #126,Willowbrook,IL,41.77292,-87.94884,2016-12-09
ELEC,Willowbrook Town Center,7185 Kingery Hwy,Willowbrook,IL,41.759177,-87.943627,2017-03-10
ELEC,Walgreens #3780,3035 Book Rd,Naperville,IL,41.709488,-88.186719,2019-11-01
ELEC,Walgreens #4179,2100 W State St,Geneva,IL,41.897575,-88.332118,2019-11-01
ELEC,Walgreens #4067,15 N Buffalo Grove Rd,Buffalo Grove,IL,42.153673,-87.961725,2019-11-01
ELEC,Walgreens #13826,7200 W North Ave,Elmwood Park,IL,41.909217,-87.806112,2019-11-01
ELEC,Walgreens #5832,1225 W Dundee Rd,Buffalo Grove,IL,42.138564,-87.986826,2019-11-01
ELEC,Cinemark Melrose Park,1001 W North Ave,Melrose Park,IL,41.91011,-87.845882,2019-11-01
ELEC,AMC Classic Galewood Crossings 14,5530 W Homer St,Chicago,IL,41.91551,-87.764854,2019-11-01
Compressed Natural Gas,Ozinga Energy - Montgomery,1220 S Lake St,Montgomery,IL,41.723062,-88.353024,2017-06-01
Compressed Natural Gas,Ozinga Energy - 64th St,6445 S State St,Chicago,IL,41.776471,-87.624521,
Ethanol Fuel,Casey's General Store,700 S 8th St,West Dundee,IL,42.09048,-88.289508,2020-01-03
Ethanol Fuel,Casey's General Store,2040 S Eastwood Dr,Woodstock,IL,42.292921,-88.433404,2020-01-03
Ethanol Fuel,Casey's General Store,1410 S Bell School Rd,Rockford,IL,42.254869,-88.969411,2020-01-03
Ethanol Fuel,Casey's General Store,1232 N Fourth St,Chillicothe,IL,40.921242,-89.486263,2020-01-03
ELEC,Fox Valley Mall - Macy’s,195 Fox Valley Center,Aurora,IL,41.757852,-88.214642,2020-01-20
ELEC,The Promenade at Bolingbrook - Macy’s,631 E Boughton Rd,Bolingbrook,IL,41.720936,-88.041222,2020-01-20
ELEC,The Promenade at Bolingbrook - NW,631 E Boughton Rd,Bolingbrook,IL,41.719985,-88.042599,2020-01-20
ELEC,United Center - Parking Lot K,1901 W Madison St,Chicago,IL,41.879879,-87.674151,2020-01-20
ELEC,Northbrook Court - Stir Crazy,2171 Northbrook Ct,Northbrook,IL,42.149831,-87.814897,2020-01-20
ELEC,Northbrook Court - East Entrance,2171 Northbrook Ct,Northbrook,IL,42.151211,-87.815454,2020-01-20
ELEC,Northbrook Court - California Pizza Kitchen,2171 Northbrook Ct,Northbrook,IL,42.150978,-87.81746,2020-01-20
ELEC,Northbrook Court - Corner Bakery,2171 Northbrook Ct,Northbrook,IL,42.149633,-87.818195,2020-01-20
ELEC,Hawthorn Mall - AMC,122 Hawthorn Center,Vernon Hills,IL,42.244197,-87.948852,2020-01-20
ELEC,Hawthorn Mall - NW Entrance,122 Hawthorn Center,Vernon Hills,IL,42.24295,-87.952168,2020-01-20
ELEC,Hawthorn Mall - Macy’s,122 Hawthorn Center,Vernon Hills,IL,42.241774,-87.951796,2020-01-20
ELEC,Spring Hill Mall - Macy’s,1072 Spring Hill Mall,West Dundee,IL,42.101703,-88.293881,2020-01-20
ELEC,Yorktown Center - H&M,203 Yorktown Shopping Center,Lombard,IL,41.839263,-88.00897,2020-01-20
ELEC,Oakbrook Center - Blue Garage 1st Floor,100 Oakbrook Center,Oak Brook,IL,41.851613,-87.951624,2020-01-20
ELEC,Oakbrook Center - Purple Garage 3rd Floor,100 Oakbrook Center,Oak Brook,IL,41.852932,-87.952478,2020-01-20
ELEC,Oakbrook Center - Orange Garage Ground Floor,100 Oakbrook Center,Oak Brook,IL,41.850727,-87.952442,2020-01-20
ELEC,Oakbrook Center - Crate and Barrel,100 Oakbrook Center,Oak Brook,IL,41.850427,-87.955089,2020-01-20
ELEC,Oakbrook Center - Macy’s,100 Oakbrook Center,Oak Brook,IL,41.848348,-87.95395,2020-01-20
ELEC,Oakbrook Center - The Clubhouse,100 Oakbrook Center,Oak Brook,IL,41.848418,-87.951327,2020-01-20
ELEC,University of Illinois - 760 W Taylor St,760 W Taylor St,Chicago,IL,41.864511,-87.645224,2020-01-08
ELEC,University of Illinois - 915 S Paulina St,915 S Paulina St,Chicago,IL,41.864575,-87.645374,2020-01-10
ELEC,EDWARDSVILLE EDWARDSVILLE,101 E Park St,Edwardsville,IL,38.81058,-89.95476,2020-01-22
ELEC,ADVOCATE SHEP FITNESS,1301 S Barrington Rd,Barrington,IL,42.134235,-88.134815,2020-01-30
ELEC,COUNTRYSIDE EAST #1,803 Joliet Rd,Countryside,IL,41.77491,-87.87812,2020-02-06
ELEC,Cinemark Tinseltown USA - North Aurora,320 S Lincolnway St,North Aurora,IL,41.791708,-88.32425,2020-02-14
ELEC,Walgreens #6795,3351 W Main St,St. Charles,IL,41.918107,-88.358911,2020-02-14
ELEC,Walgreens #4460,1295 Lily Cache Ln,Bolingbrook,IL,41.68917,-88.125206,2020-02-14
ELEC,Walgreens #13456,1303 Wehrli Rd,Naperville,IL,41.748652,-88.103892,2020-02-14
ELEC,Walgreens #7361,1779 Sequoia Rd,Naperville,IL,41.758158,-88.18637,2020-02-14
ELEC,Walgreens #5257,1770 N Milwaukee Rd,Libertyville,IL,42.305332,-87.959203,2020-02-14
ELEC,Walgreens #4464,910 N Rand Rd,Lake Zurich,IL,42.212246,-88.110945,2020-02-14
ELEC,COMED SKO-F-E-04,5190 Church St,Skokie,IL,42.048676,-87.756062,2020-03-01
ELEC,222 N LaSalle Parking Garage,222 N La Salle St,Chicago,IL,41.886578,-87.632776,2020-03-10
ELEC,Willow Festival - Tesla Supercharger,840-109 Willow Road,Northbrook,IL,42.107547,-87.8024,2020-03-20
ELEC,500 Lake Shore Drive,517 N Peshtigo Ct,Chicago,IL,41.891568,-87.614945,2020-03-27
ELEC,Walgreens #6508,2719 Hassert Blvd,Naperville,IL,41.681032,-88.202933,2020-03-27
ELEC,AMC Lake In The Hills 12,311 Randall Rd,Lake In The Hills,IL,42.179861,-88.333096,2020-03-27
ELEC,SCATCHELL'S CHARGER #1,4700 W Cermak Rd,Cicero,IL,41.851536,-87.74217,2020-04-11
Liquified Petroleum Gas,Alliance AutoGas,10451 W Waveland Ave,Franklin Park,IL,41.945581,-87.887539,2020-04-29
Biodiesel,Casey's General Store,101 E Cumberland Rd,Altamont,IL,39.056144,-88.746522,2020-04-29
ELEC,K & H Travel Plaza - Tesla Supercharger,1043 South Crescent Street,Gilman,IL,40.75,-88.0,2020-05-08
ELEC,Walton on the Park Underground Garage,2 W. Delaware Place,Chicago,IL,41.899409,-87.62879,2020-05-13
ELEC,Silvis Public Library,806 1st Ave,Silvis,IL,41.512087,-90.416615,2020-05-08
ELEC,Silvis City Hall,1100 1st Ave,Silvis,IL,41.51124,-90.412852,2020-05-08
ELEC,Quad City International Airport - Short Term Parking,2200 69th Ave,Moline,IL,41.45428,-90.505384,2020-05-08
ELEC,MILIEU MILIEU CHICAGO,205 S Peoria St,Chicago,IL,41.87864,-87.64918,2020-05-15
ELEC,ENGLEWOOD STATION 1,6933 W 69th St,Chicago,IL,41.769096,-87.63568,2020-05-22
ELEC,ENGLEWOOD STATION 2,740 W 69th St,Chicago,IL,41.7691,-87.635735,2020-05-22
ELEC,Best Western Delta Inn Location,1509 Hampton Dr,Effingham,IL,39.1306744,-88.5635529,2020-05-27
ELEC,Chicago Midway International Airport - Short-Term Parking Garage,5600 S Cicero Ave,Chicago,IL,41.788349,-87.740075,2020-05-29
ELEC,Chicago Midway International Airport - Long-Term Parking Garage,4799 W 54th St,Chicago,IL,41.79407,-87.749467,2020-05-29
ELEC,Chicago O’Hare International Airport - Economy Lot F,10255 W Zemke Blvd,Chicago,IL,41.99323,-87.881443,2020-05-29
ELEC,Walgreens L2,1520 W Fullerton Ave,Chicago,IL,41.925715,-87.666226,2020-05-29
ELEC,Hove Nissan,1405 N Kinzie Ave,Bourbonnais,IL,41.165404,-87.85026,2020-05-29
ELEC,Riverside Medical Center,350 N Wall St,Kankakee,IL,41.125554,-87.881668,2020-05-29
ELEC,Illini Union Hotel,1401 W Green St,Urbana,IL,40.109651,-88.226594,2020-05-29
ELEC,"University of Illinois - Institute for Sustainability, Energy, and Environment",1083 W Pennsylvania Ave,Urbana,IL,40.101017,-88.222374,2020-05-29
ELEC,John Deere Technology and Innovation Center,2021 S 1st St,Champaign,IL,40.088819,-88.239863,2020-05-29
ELEC,Hampton Inn Champaign Southwest,3308 Mission Dr,Champaign,IL,40.072306,-88.311422,2020-05-29
ELEC,Hampton Inn Champaign Southwest - Tesla,3308 Mission Dr,Champaign,IL,40.072306,-88.311422,2020-05-29
ELEC,Parkland College - Applied Technology Center,2400 Bradley Ave,Champaign,IL,40.133406,-88.293768,2020-05-29
ELEC,Best Western Monticello Gateway Inn,805 Iron Horse Pl,Monticello,IL,40.050206,-88.565834,2020-05-29
ELEC,Suite Dreams Hotel,300 Broadway Ave E,Mattoon,IL,39.482993,-88.34533,2020-05-29
ELEC,Lake Land College,5001 Lake Land Blvd,Mattoon,IL,39.418845,-88.386345,2020-05-29
ELEC,Ameren Illinois - Pawnee Training Center,2105 IL-104,Pawnee,IL,39.594543,-89.606847,2020-05-29
ELEC,Stratton Building,401 S Spring St,Springfield,IL,39.797803,-89.657204,2020-05-29
ELEC,Memorial Center for Learning and Innovation,228 W Miller St,Springfield,IL,39.807992,-89.656367,2020-05-29
ELEC,Memorial Medical Center Garage,751 N Rutledge St,Springfield,IL,39.809445,-89.657248,2020-05-29
ELEC,Springfield Clinic Parking,936 N 1st St,Springfield,IL,39.811266,-89.654267,2020-05-29
ELEC,Police Department - Town of Normal,100 E Phoenix Ave,Normal,IL,40.507053,-88.983546,2020-05-29
ELEC,Schnucks Normal,1750 Bradford Ln,Normal,IL,40.53328,-88.991532,2020-05-29
ELEC,Best Western Plus Bloomington East Hotel,604 1/2 IAA Dr,Bloomington,IL,40.491151,-88.953914,2020-05-29
ELEC,Parke Regency Hotel & Conference Center,1413 Leslie Dr,Bloomington,IL,40.501398,-88.903209,2020-05-29
ELEC,The Levee District,370 W Washington St,East Peorria,IL,40.670944,-89.583822,2020-05-29
ELEC,Fondulac District Library,400 Richland St,East Peorria,IL,40.670658,-89.586583,2020-05-29
ELEC,Peoria Riverfront Museum,222 SW Washington St,Peoria,IL,40.689489,-89.588879,2020-05-29
ELEC,Bradley University Main Street Parking Deck,913 N Maplewood Ave,Peoria,IL,40.699071,-89.618674,2020-05-29
ELEC,First Presbyterian Church,400 E Carroll St,Macomb,IL,40.460697,-90.666856,2020-05-29
Ethanol Fuel,Casey's General Store,5965 Columbia Pkwy,Rockford,IL,42.239773,-89.000297,2020-05-14
Ethanol Fuel,Casey's General Store,119 Ray Richardson Rd,Tonica,IL,41.22171955888543,-89.06896795184326,2020-05-14
ELEC,SWEC_ SWC HOLDAY LV2,2011 Formosa Rd,Troy,IL,38.734423,-89.914231,2020-06-06
ELEC,ELEVEN THIRTY 1130 S MICHIGAN,1130 S Michigan Ave,Chicago,IL,41.868618,-87.624626,2020-06-06
ELEC,BUCK MANAGEMENT LEVEL 1 NORTH,845 W Madison St,Chicago,IL,41.880735,-87.648861,2020-06-17
ELEC,BUCK MANAGEMENT LEVEL 2 327,845 W Madison,Chicago,IL,41.880655,-87.648861,2020-06-17
ELEC,PEOPLES GAS EV2,4025 W Peterson Ave,Chicago,IL,41.989409,-87.730374,2020-06-18
ELEC,PEOPLES GAS EV4,4001 W Peterson Ave,Chicago,IL,41.989297,-87.73032,2020-06-18
ELEC,WILLCOUNTYGREEN HEALTH DEPT 1,1106 Neal Avenue,Joliet,IL,41.504652,-88.068491,2020-06-19
ELEC,CITY HALL CITY OF GALENA,101 Green St,Galena,IL,42.41449,-90.42891,2020-06-24
ELEC,O'Hare Airport - Multi-Modal Facility,10255 W Zemke Blvd,Chicago,IL,41.99426839015599,-87.88105290737916,2020-07-02
ELEC,Meijer - Tesla Supercharger,3800 Vollmer Road,Flossmoor,IL,41.53,-87.71,2020-06-26
ELEC,Chicago Travel Plaza - Tesla Supercharger,Building 840 Chicago O'Hare International Airport,Chicago,IL,42.0,-87.89,2020-07-10
ELEC,Chicago Travel Plaza,840 Patton Dr,Chicago,IL,41.998829,-87.888041,2020-07-10
ELEC,SW IL COLLEGE STATION #4,2500,Belleville,IL,38.518816,-89.923986,2020-07-15
ELEC,Walmart 224 Mount Vernon,110 Davidson Ave,Mount Vernon,IL,38.31026,-88.958064,2020-07-21
ELEC,ABM OLD POST OFFICE,404 W Harrison St,Chicago,IL,41.875714,-87.638725,2020-07-22
ELEC,OZINGA CHINA TOWN,2242 S Lumber St,Chicago,IL,41.851961,-87.64313,2020-07-28
ELEC,Echelon Garage,353 N DesPlaines St,Chicago,IL,41.87167,-87.626889,2020-08-01
ELEC,GRAND BURL GRAND-BURL,1013 Burlington Ave,Western Springs,IL,41.808755,-87.902141,2020-08-04
ELEC,Parking lot 15B Physician/Provider Parking,891 Spring St,Quincy,IL,39.9375,-91.4018,2020-08-07
ELEC,Parking lot 3 North Entrance Parking,667 N 11th St,Quincy,IL,39.9392,-91.3986,2020-08-07
ELEC,Downers Park Plaza,7231 Lemont Rd,Downers Grove,IL,41.754692,-88.010001,2020-07-31
ELEC,425 S. FIN PLAC 440LASALLE,425 S Financial Pl,Chicago,IL,41.876306,-87.632975,2020-08-12
ELEC,COMED UNI-F-SW2,25000 Governors Hwy,University Park,IL,41.428513,-87.74169,2020-08-13
ELEC,FIRST STREET 1ST ST GARAGE,100 W Illinois Street,St Charles,IL,41.912445,-88.314345,2020-08-20
ELEC,UIC 1100 West Harrison,1100 West Harrison,Chicago,IL,41.874817,-87.665107,2020-09-01
ELEC,ADVOCATE ASSH CAC EAST,17800 Kedzie Ave,Hazel Crest,IL,41.565613,-87.69809,2020-09-03
ELEC,The Marke of Elmhurst,100 N Addison Ave,Elmhurst,IL,41.9002646,-87.941968,2019-11-15
ELEC,Quality Inn,2811 Woodlawn Rd,Lincoln,IL,40.1572459,-89.4093095,2020-09-09
ELEC,Jewel Osco - Fox Lake,1350 US Route 12,Fox Lake,IL,42.366282,-88.17208,2020-08-31
ELEC,Jewel Osco - Grayslake,885 E Belvidere Rd,Grayslake,IL,42.3361,-88.026543,2020-08-31
ELEC,Jewel Osco - South Elgin,375 Randall Rd,South Elgin,IL,41.986815,-88.339377,2020-08-31
ELEC,Jewel Osco - St. Charles,2073 Prairie St,St. Charles,IL,41.902694,-88.338214,2020-08-31
ELEC,Jewel Osco - Bolingbrook,1200 W Boughton Rd,Bolingbrook,IL,41.704638,-88.124041,2020-08-31
ELEC,Edens Collection,4631 W Foster Ave,Chicago,IL,41.975087,-87.74536,2020-08-31
ELEC,Jewel Osco - N Broadway Chicago,5343 N Broadway,Chicago,IL,41.978845,-87.659351,2020-08-31
ELEC,"EVANSTON, IL 1717 MAIN ST",1717 Main St,Evanston,IL,42.034153,-87.6969,2020-09-11
ELEC,"EVANSTON, IL 1720 MAIN ST",1720 Main St,Evanston,IL,42.034083,-87.697274,2020-09-11
ELEC,"EVANSTON, IL 1801 MAIN ST",1801 Main St,Evanston,IL,42.034075,-87.697548,2020-09-11
ELEC,"Meijer Bloomingdale (Bloomingdale, IL)",130 S Gary Ave,Bloomingdale,IL,41.953892,-88.122313,2020-09-11
ELEC,2205 POINT BLVD STATION 2,2205 Point Blvd,Elgin,IL,42.08035,-88.331523,2020-09-12
Compressed Natural Gas,Ameren Illinois,7064 W Highway 150,Edwards,IL,40.779602,-89.702628,2020-10-22
ELEC,Illini Community Hospital,640 West Washington,Pittsfield,IL,39.607144,-90.815666,2020-09-24
ELEC,MJMELECTRIC MJM ELECTRIC HQ,18300 Shipman Rd,Carlinville,IL,39.259342,-89.902347,2020-10-01
ELEC,UIC 1100 Wood Street,110 South Wood Street,Chicago,IL,41.867904,-87.67315,2020-10-23
ELEC,LEFT BANK CS STATION 1,300 N Canal St,Chicago,IL,41.887215,-87.640641,2020-10-24
ELEC,Wally’s,1 Holiday Rd,Pontiac,IL,40.870116,-88.669188,2020-10-19
ELEC,"Walmart 1737 (Villa Park, IL)",900 South Route 83,Villa Park,IL,41.872871,-87.962429,2020-10-28
ELEC,Cinemark 16 IMAX Woodridge,6500 Route 53,Woodridge,IL,41.767279,-88.069583,2020-06-30
ELEC,CITY HALL STATION #1,222 E 9th St,Lockport,IL,41.589768,-88.055188,2020-10-30
ELEC,"Meijer Evergreen Park (Evergreen Park, IL)",9200 S Western Ave,Evergreen Park,IL,41.725088,-87.683383,2020-10-30
ELEC,Blessing Health System,927 Broadway Street,Quincy,IL,39.936274,-91.400807,2020-10-31
ELEC,Blessing Health Center,4800 Maine St.,Quincy,IL,39.930421,-91.341143,2020-10-31
ELEC,"BofA Oak Park (Oak Park, IL)",6720 W Roosevelt Rd,Oak Park,IL,41.865596,-87.791475,2020-11-10
ELEC,Meijer - Tesla Supercharger,808 IL-59,Aurora,IL,41.769144,-88.208186,2020-11-02
ELEC,Best Western OHare North/Elk Grove Hotel - Tesla Destination,100 Busse Rd,Elk Grove Village,IL,42.023957,-87.960192,2020-11-03
ELEC,Bethlehem Industries - Tesla Destination,1350 Shore Rd,Naperville,IL,41.792616,-88.226153,2020-11-03
ELEC,Boxer Property - Tesla Destination,3030 Warrenville Rd,Lisle,IL,41.809582,-88.111109,2020-11-03
ELEC,Bulaw Welding - Tesla Destination,750 N Rohlwing Rd,Itasca,IL,41.979038,-88.032398,2020-11-03
ELEC,Comfort Inn OHare - Convention Center - Tesla Destination,2175 Touhy Ave,Des Plaines,IL,42.007723,-87.949952,2020-11-03
ELEC,Culvers of Galena - Tesla Destination,11371 Oldenburg Ln,Galena,IL,42.43626,-90.4504,2020-11-03
ELEC,Four Points by Sheraton Chicago OHare Airport - Tesla Destination,10249 W Irving Park Rd,Schiller Park,IL,41.956862,-87.882949,2020-11-03
ELEC,Guaranteed Rate Field - White Sox - Tesla Destination,5 S Damen Ave,Chicago,IL,41.881323,-87.676388,2020-11-03
ELEC,Hampton Inn by Hilton Champaign/Urbana - Tesla Destination,3308 Mission Dr,Champaign,IL,40.072039,-88.310966,2020-11-03
ELEC,Hunter Douglas Metals - Tesla Destination,915 W 175th St,Homewood,IL,41.571198,-87.639075,2020-11-03
ELEC,Hyatt Regency OHare - Tesla Destination,9300 Bryn Mawr Ave,Rosemont,IL,41.980877,-87.857947,2020-11-03
ELEC,Johnnys Italian Steakhouse - Tesla Destination,101 Holiday St,East Peoria,IL,40.673081,-89.587599,2020-11-03
ELEC,Loews Chicago OHare - Tesla Destination,5300 N River Rd,Rosemont,IL,41.97427,-87.863541,2020-11-03
ELEC,Maryknoll Park - Tesla Destination,845 Pershing Ave,Glen Ellyn,IL,41.858041,-88.050245,2020-11-03
ELEC,McDonalds HQ - Tesla Destination,110 N Carpenter,Chicago,IL,41.883333,-87.65362,2020-11-03
ELEC,Parking Garage - 70 West Madison - Tesla Destination,11 N Clark St,Chicago,IL,41.882336,-87.630678,2020-11-03
ELEC,Podolsky Circle CORFAC International - Tesla Destination,1700 W Higgins Rd Ste 280,Des Plaines,IL,41.997624,-87.878908,2020-11-03
ELEC,Quality Inn Georgios Banquets - Tesla Destination,8800 W 159th St,Orland Park,IL,41.602623,-87.832469,2020-11-03
ELEC,Rabine Group - Tesla Destination,900 National Pkwy Suite 260,Schaumburg,IL,42.045727,-88.053098,2020-11-03
ELEC,Sofitel Chicago - Tesla Destination,20 E Chestnut St,Chicago,IL,41.898559,-87.627407,2020-11-03
ELEC,Sunset Park - Tesla Destination,483 Fairview Ave,Glen Ellyn,IL,41.864242,-88.068376,2020-11-03
ELEC,Super 8 OHare Elk Grove - Tesla Destination,2951 Touhy Ave,Elk Grove Village,IL,42.007905,-87.935927,2020-11-03
ELEC,Transwestern Naperville Corporate Center - Tesla Destination,1240 E Diehl Rd Ste 304,Naperville,IL,41.800181,-88.122692,2020-11-03
ELEC,United Center - Tesla Destination,1901 W Madison St,Chicago,IL,41.880646,-87.675139,2020-11-03
ELEC,Village of Oak Brook - Golf Club - Tesla Destination,2606 York Road,Oak Brook,IL,41.840517,-87.929201,2020-11-03
ELEC,"Virgin Hotels, Chicago - LAZ Parking - Tesla Destination",203 N Wabash Ave,Chicago,IL,41.885919,-87.626143,2020-11-03
ELEC,Walgreens HQ - Tesla Destination,106 Wilmot Rd MS 1620,Deerfield,IL,42.154885,-87.867596,2020-11-03
ELEC,Womens Health Group - Tesla Destination,5311 S Harlem Ave,Chicago,IL,41.795368,-87.801104,2020-11-03
ELEC,WTTW Chicago Public Media - Tesla Destination,5400 St Louis Ave,Chicago,IL,41.979786,-87.717586,2020-11-03
ELEC,Wyndham Chicago OHare - Tesla Destination,1450 Touhy Ave,Des Plaines,IL,42.010461,-87.886997,2020-11-03
ELEC,Zebra Technologies - Tesla Destination,3 Overlook Point,Lincolnshire,IL,42.187513,-87.933645,2020-11-03
ELEC,Woodman’s - Tesla Supercharger,1550 Deerfield Pkwy,Buffalo Grove,IL,42.168899,-87.922734,2020-11-09
ELEC,VOMP VILLAGE HALL 1,50 s Emerson,Mount Prospect,IL,42.065174,-87.93597,2020-11-25
ELEC,Best Western - Hawthorne Terrace,3434 N Broadway Ave,Chicago,IL,41.944195,-87.645488,2020-12-01
ELEC,FPDWC STATION 1,501 E Romeo Rd,Romeoville,IL,41.640037,-88.069976,2020-12-08
ELEC,Hubbard 221 Apartments,221 W Hubbard Street,Chicago,IL,41.889972,-87.634711,2020-12-10
ELEC,ATEC PARKING STATION 1,Unnamed Road,Kankakee,IL,41.097495,-87.851747,2020-12-11
ELEC,Naperville Crossings - Panera,2832 IL-59,Naperville,IL,41.713213,-88.206991,
ELEC,Naperville Crossings - Aldi,2832 IL-59,Naperville,IL,41.715899,-88.206789,
ELEC,"Meijer Aurora (Aurora, IL)",808 North Route 59,Aurora,IL,41.769154,-88.207743,2020-12-18
ELEC,"Meijer Oswego (Oswego, IL)",2700 US-34,OSWEGO,IL,41.700526,-88.311627,2020-12-18
ELEC,Woodfield Village Green,1410 E Golf Rd,Schaumburg,IL,42.052397,-88.044508,2020-12-18
ELEC,Firefly Grill,1810 Avenue of Mid-America,Effingham,IL,39.138388,-88.571312,2020-12-18
ELEC,"BofA Lake Zurich Commons IL4-844 (Lake Zurich, IL)",790 W MAIN ST,Lake Zurich,IL,42.19072,-88.109401,2020-12-23
ELEC,"Simon Orland Square (Orland Park, IL)",288 ORLAND SQUARE DR,Orland Park,IL,41.617119,-87.848395,2020-12-30
ELEC,BMW NORTHFIELD STATION 02,770 Frontage Rd,Northfield,IL,42.111489,-87.776132,2020-12-31
ELEC,PEOPLES GAS PETC 2,4200 W 35th Pl,Chicago,IL,41.831297,-87.73148,2021-01-01
ELEC,PEOPLES GAS PETC 3,4228 W 35th Pl,Chicago,IL,41.831252,-87.731403,2021-01-01
ELEC,NICHE 905 EV STATION 02,905 N Orleans St,Chicago,IL,41.899418,-87.636886,2021-01-05
ELEC,KISHWAUKEE WRD KWRD CHARGER #3,1301 Sycamore Rd.,DeKalb,IL,41.942835,-88.738912,2021-01-20
ELEC,Amazon Fresh Naperville - Route 59,3116 IL-59 Highway,Naperville,IL,41.708799,-88.204491,
ELEC,Sawmill Station,6939 Dempster St,Morton Grove,IL,42.039696,-87.798526,
ELEC,FRANKLIN PARK METRA LOT 2,3148 Rose St.,Franklin Park,IL,41.936765,-87.86578,2021-01-27
ELEC,"CFP II, LLC 204",240 E Illinois St,Chicago,IL,41.891099,-87.621074,2021-01-27
ELEC,540 W. MADISON LL1 - 3,540 West Madison St,Chicago,IL,41.883025,-87.642101,2021-01-27
ELEC,TRITON TRITON BLDG T,2000 5th Ave,River Grove,IL,41.912275,-87.838121,2021-01-27
ELEC,TRITON TRITON BLDG RC,2000 5th Ave,River Grove,IL,41.914112,-87.839795,2021-01-27
ELEC,TRITON TRITON BLDG E,2000 5th Ave,River Grove,IL,41.915788,-87.844409,2021-01-27
ELEC,INTERPARK 50 EAST OHIO 1,50 E Ohio St,Chicago,IL,41.892773,-87.625687,2021-01-27
ELEC,INTERPARK ADAMS WABASH 1,17 E Adams St,Chicago,IL,41.879307,-87.626373,2021-01-27
ELEC,INTERPARK SOUTH LOOP 2,318 S Federal St,Chicago,IL,41.877201,-87.629982,2021-01-27
ELEC,INTERPARK 20 E RANDOLPH 2,20 E Randolph St,Chicago,IL,41.884727,-87.626762,2021-01-27
ELEC,3RD FLOOR GREENWAY-2,60 W Kinzie St,Chicago,IL,41.889364,-87.630365,2021-01-27
ELEC,3RD FLOOR GREENWAY-1,60 W Kinzie St,Chicago,IL,41.889364,-87.630328,2021-01-27
ELEC,HUBBARD CHARGE STATION #2,360 W Hubbard St,Chicago,IL,41.890349,-87.638483,2021-01-27
ELEC,900 SELF PARK PLUG AND SHOP 3,911 N. Rush St,Chicago,IL,41.899716,-87.626346,2021-01-27
ELEC,900 SELF PARK PLUG AND SHOP 1,911 N. Rush St,Chicago,IL,41.89982,-87.626379,2021-01-27
ELEC,900 SELF PARK PLUG AND SHOP 4,911 N. Rush St,Chicago,IL,41.899639,-87.626307,2021-01-27
ELEC,900 SELF PARK 8TH FLOOR,911 North Rush Street,Chicago,IL,41.899844,-87.626701,2021-01-27
ELEC,SW IL COLLEGE STATION #2,2500 Carlyle Avenue,Belleville,IL,38.5189,-89.923966,2021-01-27
